u,g,r,i,z,redshift
19.46348,17.96734,17.34042,16.79071,16.50987,0.08734057
20.18529,18.36224,17.43616,17.03206,16.73239,0.11005915
19.35538,18.21166,17.72665,17.44756,17.25981,0.070384175
18.60545,17.79402,17.1951,16.84735,16.69132,0.07744
19.01708,17.12947,16.2617,15.83708,15.53395,0.07822858
19.80555,18.04845,17.20015,16.7619,16.4381,0.086088315
19.67745,18.35437,17.848,17.4922,17.23956,0.093508594
18.9136,16.95823,16.06085,15.64688,15.33137,0.07491431
20.44754,18.66905,17.56745,17.11933,16.74992,0.15070225
19.91018,18.48882,17.86305,17.49879,17.21161,0.08364525
19.26253,18.01343,17.42332,17.02986,16.82356,0.087945454
18.98352,17.87515,17.42857,17.11758,17.01733,0.06659584
19.93972,18.14553,17.18081,16.75265,16.41235,0.10575834
18.89364,17.53331,16.93337,16.64809,16.41347,0.065251224
19.45934,17.47832,16.42205,15.98763,15.62898,0.10637912
19.89964,18.12491,17.03738,16.61383,16.2318,0.14644082
19.9361,18.51376,17.59375,17.13601,16.82373,0.13250063
18.93435,17.5005,16.77471,16.34172,16.03622,0.09142515
20.34135,18.3925,17.45467,17.02118,16.59412,0.110439956
18.86364,16.9261,15.90954,15.48083,15.1267,0.0793781
19.86416,17.94325,16.82589,16.36439,15.97681,0.13270527
20.18856,18.51848,17.54637,17.08301,16.75907,0.13288413
19.65598,18.57344,17.88144,17.50317,17.26645,0.13696662
19.94088,18.55375,17.76565,17.3987,17.09268,0.12413259
20.86942,18.91135,17.72759,17.25332,16.84784,0.16804662
19.14242,17.25649,16.1987,15.77256,15.40077,0.08885155
20.26067,18.42456,17.62823,17.28047,17.04557,0.090144575
20.67812,18.62411,17.59602,17.15173,16.82076,0.12624255
20.23972,19.16793,19.30448,20.29568,22.83204,0.068956286
20.83383,18.78201,17.78018,17.34532,16.98173,0.12522948
19.10734,18.16152,17.85575,17.6435,17.58244,0.04652561
18.42675,16.77958,15.95635,15.53871,15.1832,0.058101803
19.21215,18.1997,17.85357,17.63325,17.55872,0.04812315
17.37508,15.69816,15.0955,14.77516,14.5654,0.0408864
20.52513,18.64723,17.56378,17.10847,16.7539,0.14513178
18.61085,17.51809,17.06091,16.82303,16.65455,0.05612227
20.01309,18.65697,17.93743,17.56198,17.33253,0.12787734
19.44671,18.38476,17.47822,17.03325,16.72567,0.19533847
19.11816,17.56635,16.90036,16.54769,16.34664,0.089328244
20.16249,18.60296,17.77867,17.35413,17.02859,0.1053133
20.94979,18.91958,17.63672,17.1636,16.82763,0.20136334
19.72334,18.3281,17.59021,17.17878,16.87499,0.10025491
19.5062,18.33482,17.73918,17.39915,17.1727,0.1129329
16.50655,15.06163,14.42506,14.09684,13.86673,0.028803827
19.64553,18.05481,17.00047,16.55578,16.15585,0.13385287
20.57477,18.84544,17.78702,17.35421,16.96365,0.13851361
17.43539,15.70974,14.89837,14.46278,14.14612,0.04162354
20.75499,18.73311,17.69615,17.21466,16.82073,0.13504463
20.02327,18.18372,17.24858,16.85325,16.50881,0.1092204
19.86779,18.20835,17.31286,16.881,16.55834,0.10327966
21.97393,18.70251,17.71435,17.27703,16.95776,0.14017366
20.98344,18.62786,17.48159,17.00393,16.58601,0.16201249
18.40535,17.26702,16.80335,16.57255,16.40544,0.0377858
19.54822,17.63364,16.6382,16.20103,15.9036,0.10066642
19.64541,18.01482,17.09897,16.69273,16.38421,0.10023592
19.61036,17.89446,16.92742,16.47386,16.09779,0.10929745
17.35671,15.89909,15.27764,14.86448,14.68374,0.04759637
19.46759,18.26987,17.6814,17.37751,17.18213,0.094396554
17.8968,15.95467,15.03693,14.61653,14.25529,0.05050768
20.34982,18.01554,17.40166,17.05039,16.92933,0.061924122
19.79716,18.18044,17.47962,17.09286,16.82066,0.092519194
20.35887,18.9196,17.84293,17.35669,17.00504,0.17299645
20.32637,18.73506,17.79835,17.35239,16.98814,0.1485523
17.88077,16.00833,15.10251,14.68362,14.36187,0.051494714
21.24831,19.54988,18.7395,17.87971,17.56336,0.12679642
19.47513,17.87252,16.95001,16.46899,16.07434,0.11664779
20.06824,18.54276,17.77721,17.30182,16.96873,0.106985666
17.01495,15.39278,14.63621,14.21838,13.94521,0.028442385
20.39692,18.40359,17.24811,16.70769,16.24783,0.16168198
19.33698,17.92401,17.16811,16.70098,16.42726,0.106253
19.18985,17.41409,16.50362,15.9199,15.48411,0.08526305
18.52744,16.58589,15.70563,15.28617,14.96293,0.06138067
20.51702,18.68235,17.62438,17.17048,16.84558,0.14259706
19.79195,18.3048,17.44598,16.99408,16.73068,0.122516505
19.01158,17.65721,16.99826,16.60109,16.33346,0.08980772
19.20312,17.61794,16.79082,16.35659,16.05098,0.09681868
21.85348,19.27258,17.78522,17.21625,16.84908,0.24781136
19.57228,18.2441,17.65633,17.28906,17.07737,0.10457635
18.42428,16.74216,15.97307,15.58375,15.25632,0.05568171
20.6207,18.79987,17.68366,17.251,16.88203,0.14748418
20.50292,18.75196,17.60123,17.16012,16.8496,0.17486125
19.52778,18.25817,17.50712,17.10494,16.89725,0.11275196
17.68845,15.7056,14.79314,14.36887,14.05424,0.05115809
17.33756,16.33504,15.95784,15.74539,15.58844,0.027585654
17.97237,16.86599,16.35374,16.06548,15.81331,0.052176956
19.35217,17.42422,16.68017,16.32286,16.0709,0.0638549
18.61229,17.47134,17.06397,16.83777,16.65646,0.046445847
18.68091,17.1915,16.60512,16.2893,16.0323,0.07862714
19.14397,17.97521,17.35729,16.98269,16.76259,0.102167234
19.19487,17.80826,16.98397,16.56903,16.29954,0.10478922
20.62704,18.72787,17.60257,17.15395,16.79478,0.15711473
20.50796,18.48186,17.34523,16.89977,16.57089,0.1534305
20.16677,18.28278,17.11323,16.58564,16.23001,0.16383268
19.21943,17.98472,17.43095,17.12039,16.92777,0.07458168
19.01576,17.87192,17.22813,16.83951,16.65405,0.10941198
20.32938,18.16581,17.04972,16.55602,16.14366,0.14740238
20.85666,18.87052,17.6604,17.19207,16.85574,0.181705
21.04014,18.84247,17.46658,16.96782,16.62116,0.20539398
19.17448,17.45479,16.67534,16.31638,16.0233,0.07209208
19.45403,17.57342,16.51357,16.05309,15.68267,0.10844121
19.36694,17.64794,16.79132,16.43912,16.16946,0.08290349
21.33151,19.09697,17.72744,17.21571,16.89877,0.21466672
19.86709,18.33157,17.3317,16.83338,16.4898,0.1328886
17.94011,15.9749,15.1055,14.67806,14.36988,0.0547416
24.54161,19.68222,18.61007,18.1554,17.79285,0.12426983
19.96056,18.56685,17.36335,16.83935,16.49026,0.18324977
19.12735,17.93122,17.14996,16.72501,16.50969,0.12757048
19.53761,18.53142,17.64899,17.2187,16.98654,0.16969408
19.6374,17.99321,16.9931,16.5507,16.2527,0.11538158
19.29138,17.94948,17.22509,16.84854,16.55867,0.108569965
16.57403,14.85409,14.10586,13.72744,13.4538,0.026214585
19.63504,18.34028,17.53425,17.13222,16.81293,0.13074553
19.92077,18.33628,17.43635,16.97273,16.64557,0.1103844
19.25625,17.99119,17.33849,16.93604,16.69266,0.10992633
18.83736,17.41912,16.54782,16.16797,15.87429,0.083700426
19.15482,17.92584,17.06157,16.61301,16.33488,0.14061242
18.98654,17.05569,16.18686,15.7678,15.45385,0.08077762
19.84668,17.86654,16.90256,16.46935,16.09266,0.10478548
19.87335,18.12835,17.24326,16.83247,16.53378,0.091299385
19.08532,18.04634,17.65025,17.40301,17.28858,0.06046292
21.08515,18.96999,17.4662,16.90481,16.51903,0.23421101
20.01805,18.11476,17.12833,16.64757,16.25402,0.111910686
19.88554,18.15577,17.31433,16.90234,16.62692,0.08900846
19.91551,17.83356,16.8802,16.46481,16.10054,0.103858836
18.5707,17.2973,16.5702,16.15794,15.87383,0.08472146
14.52883,12.68366,11.96666,11.58168,11.34638,0.011575423
19.35964,18.28944,17.76386,17.421,17.28161,0.085873574
20.73319,18.71212,17.75835,17.35049,16.9948,0.10911929
18.12526,16.75578,16.11512,15.71247,15.50894,0.05832822
20.7911,19.00109,17.56781,17.06045,16.67536,0.21551487
19.01392,18.10411,17.72909,17.4082,17.27154,0.075361446
19.6807,18.10675,17.29772,16.88909,16.59754,0.111233756
20.26788,18.21297,17.12675,16.6876,16.33834,0.1345252
20.63615,18.97605,17.6241,17.10495,16.77592,0.20406362
21.25752,19.25276,17.7155,17.13923,16.77278,0.24584064
18.84003,17.02938,16.10777,15.69207,15.38712,0.0711612
20.23337,18.59916,17.81062,17.40391,17.05792,0.09123357
19.78774,17.82024,16.87719,16.46053,16.14364,0.09889203
20.04906,17.98652,17.05739,16.62872,16.39822,0.09426133
20.36078,18.7376,17.59424,17.17195,16.80919,0.15911582
18.33828,16.95737,16.3215,15.94092,15.72814,0.0757289
20.79851,18.74577,17.37856,16.87719,16.53316,0.20699261
20.67513,18.87375,17.69759,17.21129,16.89693,0.16289678
19.39183,17.60083,16.70454,16.3019,15.99483,0.08007421
20.00662,17.99795,16.93068,16.43935,16.07556,0.12830396
21.99947,19.21404,17.7007,17.10182,16.72051,0.27410617
19.66087,18.36959,17.62194,17.26129,16.90664,0.13614534
19.06929,17.85046,17.3012,16.92277,16.63033,0.09378257
21.06055,19.20811,17.72658,17.20991,16.84925,0.22931206
19.48806,18.09775,17.3595,16.91587,16.65094,0.11553884
18.64435,16.68326,15.77185,15.33707,14.99822,0.07511438
20.25601,18.34695,17.3936,16.9576,16.61003,0.11138634
20.6069,18.55386,17.42882,16.97201,16.59087,0.14688045
20.72462,18.77868,17.6005,17.12251,16.82594,0.17490524
20.62224,18.70169,17.48855,17.01275,16.67426,0.17836972
18.85167,17.2669,16.49927,16.06335,15.76421,0.080952294
20.05483,18.3328,17.27262,16.83218,16.44059,0.1288114
19.62807,18.22745,17.48503,17.09682,16.83013,0.09920675
18.7484,17.73035,17.365,17.08665,17.0043,0.060659066
19.71559,17.98652,17.10266,16.72448,16.37677,0.0865735
18.62344,17.46165,16.85509,16.46582,16.25883,0.08087384
18.18626,16.41737,15.56429,15.15302,14.84579,0.06945145
18.87927,17.15269,16.31795,15.90915,15.61062,0.06959311
19.80711,17.91402,16.75858,16.33107,15.95933,0.12264529
20.50742,18.69546,17.57541,17.13086,16.81042,0.15333757
18.79113,17.62075,16.90784,16.48337,16.21346,0.11442055
18.80468,17.33838,16.64946,16.23946,15.94573,0.085196875
19.50356,18.30352,17.91993,17.66787,17.53619,0.05391661
19.17095,18.0643,17.55197,17.27988,17.08788,0.087847404
20.70486,19.13311,17.9138,17.35684,16.9326,0.1735324
20.47066,18.77303,17.3442,16.65771,16.11007,0.24216375
21.02923,19.32055,18.02193,17.44973,16.97697,0.17690843
19.7349,18.29706,17.64378,17.30405,17.01613,0.09537614
18.06656,16.84424,16.28267,15.96381,15.75626,0.05039963
20.3108,18.43101,17.46267,17.02732,16.66685,0.11665954
20.72864,18.82077,17.72699,17.18879,16.81218,0.14862897
19.40237,18.30302,17.79217,17.4369,17.23472,0.08184803
19.11778,17.69647,16.86374,16.43397,16.14441,0.105018765
19.47117,18.22866,17.52943,17.07903,16.78363,0.118607044
19.61575,18.21109,17.62863,17.2248,17.00859,0.094471216
18.16995,16.64283,15.87895,15.45934,15.16202,0.071705125
19.33384,17.93232,17.26325,16.90497,16.64301,0.09636476
20.13178,18.07917,16.92856,16.48167,16.121,0.14729038
20.41039,18.75291,17.74156,17.16071,16.76938,0.16016188
18.8138,17.83195,17.44076,17.13961,17.03874,0.06963313
19.82027,18.30857,17.27279,16.76604,16.42734,0.13958818
19.63068,17.84422,16.91777,16.49704,16.13103,0.09855047
20.19349,18.29317,17.31676,16.86946,16.54205,0.115137994
18.86983,16.98096,16.03188,15.51431,15.09526,0.085786715
20.00571,17.88308,16.86526,16.42078,16.06017,0.11506983
19.24597,17.2459,16.2933,15.91558,15.56111,0.079618976
20.13861,18.45272,17.57456,17.16166,16.83061,0.09338515
20.40874,18.39135,17.50102,17.07794,16.78726,0.10873665
19.71567,18.05499,16.99104,16.53586,16.16048,0.13221711
19.32458,17.64971,16.8743,16.51903,16.20434,0.08009032
19.7978,18.2864,17.48322,17.04282,16.75525,0.10616129
19.52072,17.8058,16.82588,16.3763,16.03133,0.10888073
20.77881,18.82951,17.58283,17.099,16.72303,0.18361427
19.68257,18.29803,17.49489,17.11549,16.85452,0.10439496
18.68092,17.45784,16.81613,16.45007,16.23144,0.08080073
20.77746,18.59208,17.38553,16.91413,16.55042,0.1643058
16.61651,15.1944,14.57807,14.25193,14.01884,0.035029586
19.10028,17.92263,17.33971,17.00402,16.78063,0.0848113
20.52975,18.05424,16.63314,16.05093,15.68828,0.17113264
18.95313,17.64298,16.92663,16.52975,16.26522,0.10377287
19.03222,17.97086,17.57421,17.307,17.24002,0.06370193
18.91057,17.91799,17.37092,17.03176,16.85622,0.07752774
18.60899,17.70767,17.46905,17.23271,17.16437,0.054755334
19.06466,17.24288,16.4092,15.99385,15.66296,0.07545063
20.3125,18.32449,17.22295,16.75184,16.37523,0.14017144
20.38251,18.5165,17.37726,16.95433,16.61295,0.14347623
19.77272,18.554,17.6142,17.18037,16.86446,0.1693808
20.38276,18.6057,17.59209,17.12195,16.7097,0.12885363
19.3349,18.18466,17.81071,17.52716,17.59351,0.06142151
17.9106,16.6126,16.04817,15.72432,15.46167,0.046686478
21.37429,19.05022,17.65465,17.10334,16.76163,0.2269809
19.51119,17.52863,16.38656,15.88125,15.50233,0.12378474
19.88203,18.59962,17.77775,17.3658,17.02231,0.14737943
20.62507,18.53308,17.30692,16.82918,16.47757,0.17201293
16.9659,15.43919,14.77141,14.408,14.12729,0.030185897
19.40727,18.25519,17.74958,17.42523,17.23265,0.07508372
17.33788,15.99706,15.38719,15.08339,14.81395,0.04606952
20.43679,18.59035,17.59665,17.14319,16.81691,0.12541208
18.92358,17.21363,16.36428,15.92382,15.59155,0.0734171
19.42432,17.91945,17.27736,16.8403,16.54229,0.08669656
19.2641,18.04839,17.50175,17.17927,17.03793,0.084654875
21.27479,19.1527,17.67047,17.16201,16.81161,0.23649943
18.47133,16.71143,15.90015,15.53518,15.23357,0.058322355
19.7537,17.836,16.67699,16.20766,15.84616,0.13514552
18.25869,17.28795,17.03947,16.8687,16.70304,0.043099865
17.79492,16.64435,16.14836,15.82621,15.61296,0.04591025
19.88505,18.34896,17.46614,17.05432,16.74035,0.13452779
20.15783,18.33734,17.32778,16.91151,16.60148,0.12023794
19.85617,18.36072,17.77546,17.51069,17.30401,0.062357124
18.49783,16.759,15.91713,15.48941,15.15262,0.057877555
18.99314,17.53728,16.61893,16.18324,15.87323,0.10766087
19.62205,18.16277,17.23026,16.81853,16.47291,0.13091564
20.05927,18.07071,17.1747,16.67953,16.31772,0.09302361
19.31633,17.98545,17.18995,16.781,16.51515,0.11717131
17.26473,15.98624,15.4581,15.18391,14.98044,0.0403088
20.64319,18.83049,17.68556,17.20166,16.88025,0.15733846
20.17279,18.51194,17.56475,17.08825,16.82073,0.13537803
19.51897,17.87399,16.58223,16.02643,15.64425,0.16730613
20.78558,18.58456,17.14014,16.59783,16.31732,0.20384924
20.47091,17.65822,16.58926,16.09793,15.64025,0.14335684
18.53808,16.92203,16.11228,15.68867,15.35289,0.060117844
20.67974,18.67475,17.56803,17.09628,16.77827,0.15398744
19.66329,18.29509,17.56532,17.1801,16.94834,0.100441225
20.13917,18.19542,17.13396,16.69239,16.34238,0.13411312
20.02357,18.39249,17.53503,17.03262,16.70861,0.12167461
17.4864,16.38703,15.87299,15.50003,15.30378,0.039287154
17.46222,15.4733,14.55119,14.11932,13.78343,0.03975744
18.61869,17.53425,17.09337,16.84182,16.68506,0.060218822
19.93349,17.99147,17.00394,16.57944,16.18399,0.109958924
19.39149,17.57147,16.64747,16.14439,15.76149,0.09563575
17.67811,16.71437,16.31171,15.91419,15.78816,0.041806225
18.75012,16.82405,16.15148,15.8237,15.57185,0.05143183
18.91206,17.8456,17.37354,17.11213,16.9226,0.0602504
19.15579,17.32599,16.39906,15.96042,15.68385,0.08111284
19.45615,17.44921,16.20988,15.72911,15.37608,0.1285509
19.78108,18.04012,17.06897,16.61333,16.26236,0.11317964
19.98307,18.56424,17.6582,17.24974,16.90791,0.1509052
19.09196,17.2245,16.3616,15.9763,15.70101,0.0701342
18.80787,16.9175,16.01901,15.61614,15.30319,0.06442329
19.87479,17.97229,16.94111,16.50302,16.14625,0.11865174
19.37073,17.64955,17.07642,16.72887,16.5429,0.06661647
20.06832,18.30708,17.3176,16.87893,16.5283,0.12135146
21.10945,18.83847,17.35746,16.82482,16.48085,0.24484943
19.69106,17.91721,17.16945,16.78473,16.4876,0.0644526
18.09634,16.40054,15.60453,15.18983,14.87584,0.04936486
20.12191,18.22418,17.29461,16.88938,16.57906,0.10315028
19.09595,18.02163,17.56145,17.27877,17.13395,0.07517503
20.26317,18.42317,17.50932,17.06665,16.69782,0.113621324
17.83994,16.50533,15.86148,15.48361,15.20576,0.04423642
20.84286,18.92987,17.66181,17.10493,16.74359,0.19218308
19.82546,18.01073,16.96749,16.50673,16.15577,0.120749675
18.84705,17.44673,16.82171,16.45641,16.24695,0.07715774
20.59344,18.66227,17.58935,17.15092,16.77671,0.13818483
20.23939,18.60091,17.34608,16.81811,16.44902,0.20127125
18.95246,17.6988,17.01151,16.7077,16.44278,0.08983871
19.67533,17.97235,17.26783,16.91206,16.64771,0.06904889
19.12581,17.96432,17.50643,17.27491,17.05692,0.07317463
17.62302,15.95137,15.08119,14.65734,14.27593,0.045800537
20.61026,19.05091,17.776,17.24746,16.90846,0.19225344
18.84827,17.73174,17.09735,16.66638,16.41974,0.102013715
20.05116,18.46037,17.79524,17.41435,17.24094,0.07209858
20.92596,18.9302,17.98744,17.47966,17.17933,0.116938666
21.92281,18.8567,17.56085,17.04915,16.68432,0.19603457
20.90212,19.09918,17.41985,16.89326,16.60168,0.24632774
20.33447,18.32855,17.05422,16.53457,16.02902,0.19000678
17.79593,15.85975,14.96087,14.50703,14.15401,0.05709372
19.14255,17.99946,17.49505,17.19583,17.04657,0.07807382
19.20921,17.26209,16.34477,15.92293,15.5759,0.077720076
17.19321,15.31859,14.44345,14.02478,13.70433,0.041000463
22.53024,20.70861,19.52137,18.92055,18.5637,0.12968665
18.2159,16.73489,16.11525,15.78614,15.53575,0.06640723
19.86582,17.79164,16.76569,16.31089,15.97386,0.116365634
20.58841,18.36679,17.25019,16.6837,16.24035,0.1620701
19.43636,17.78722,16.91215,16.37697,15.99523,0.10842542
20.59371,18.42583,17.5364,17.24511,16.75328,0.10295692
24.65076,25.09717,21.50279,22.41489,20.69749,0.15663506
18.45891,16.5112,15.52968,15.02034,14.64384,0.061095703
19.56679,18.34903,17.66428,17.23354,16.95778,0.13750845
17.10007,15.13079,14.25405,13.83294,13.47906,0.043562815
21.17421,18.92587,17.64191,17.13712,16.77213,0.19325581
19.32574,18.12818,17.49911,17.14055,16.9206,0.095508926
18.08908,16.97079,16.50938,16.22565,16.01727,0.04726298
18.17699,16.4121,15.58064,15.1599,14.78858,0.06811863
18.49185,16.4861,15.4539,15.01208,14.64911,0.06097129
20.23882,18.35833,17.33369,16.90041,16.53083,0.12730186
19.16029,17.79365,17.07326,16.67154,16.36922,0.09903271
20.23013,18.52735,17.65322,17.20548,16.80499,0.10372171
19.4371,18.05544,17.36167,17.0012,16.78904,0.09323924
20.86825,18.72426,17.36393,16.852,16.54925,0.19902593
20.72394,18.81406,17.70332,17.2321,16.83997,0.1461208
18.6419,17.12158,16.29503,15.823,15.50708,0.079044946
19.74615,18.28646,17.42989,16.99312,16.66718,0.1223741
20.12768,18.27209,17.35549,16.9714,16.68555,0.10978243
19.65051,18.28396,17.72297,17.33236,17.03634,0.0940247
20.55773,18.22749,16.93824,16.43354,16.07729,0.18775955
19.13373,18.01066,17.6564,17.41678,17.29239,0.0577669
19.45452,17.59144,16.67631,16.20177,15.85021,0.09175107
19.02848,17.32806,16.20816,15.69803,15.33559,0.11293559
20.6214,18.73414,17.58256,17.1438,16.7753,0.160049
19.06233,18.02088,17.59111,17.30053,17.15744,0.068679094
20.25931,18.43376,17.32044,16.84918,16.49115,0.1556282
17.58284,15.66787,14.68402,14.18508,13.83342,0.057190232
18.7965,17.4504,16.8335,16.47847,16.24207,0.07880239
20.48397,18.63467,17.60013,17.17978,16.80496,0.12958752
20.71029,18.68616,17.33227,16.84475,16.42202,0.1982327
18.35023,17.29723,16.92281,16.67858,16.57181,0.043709647
20.35001,18.5387,17.54559,17.06441,16.73259,0.13194872
18.70105,17.71741,17.40047,17.13,17.05176,0.04476854
18.93874,17.82281,17.26537,16.93022,16.75224,0.07867062
21.02687,18.95974,17.80606,17.31189,16.90776,0.16207355
18.42854,16.57758,15.68936,15.27528,14.94149,0.058787595
19.49739,17.59805,16.724,16.31577,15.97596,0.08413377
19.42635,17.50614,16.57706,16.16109,15.80466,0.08717078
18.00089,16.74662,16.11251,15.74518,15.51986,0.05857688
20.06014,18.45164,17.29861,16.83194,16.50559,0.177872
18.31442,17.26162,16.89513,16.64983,16.50791,0.039321233
18.82489,17.45792,16.67436,16.24122,15.85509,0.09067919
19.81543,18.42472,17.68122,17.34839,17.08319,0.11760992
20.20758,18.19044,17.20614,16.83387,16.36458,0.11270839
19.7907,17.96104,16.988,16.58782,16.27989,0.097334765
20.63165,18.96292,17.67982,17.17488,16.82095,0.18470187
20.11842,18.31475,17.20106,16.72456,16.34406,0.14936242
19.18004,18.1856,17.70026,17.40625,17.24792,0.08230271
19.28167,17.6485,16.62018,16.18026,15.87828,0.1102332
18.82386,16.81537,15.93621,15.52703,15.21571,0.0708779
20.1428,18.35243,17.45038,16.99348,16.66048,0.113567054
20.60991,18.69063,17.3822,16.87853,16.52587,0.1878804
19.06821,17.59696,16.82784,16.3884,16.06236,0.09742687
19.92616,17.94281,16.96049,16.53444,16.15223,0.11303952
18.22446,16.47851,15.60579,15.14645,14.81659,0.06641483
18.82558,16.94615,16.03759,15.59998,15.28896,0.06486935
19.44041,17.95993,17.09178,16.67298,16.36713,0.10847153
19.95193,18.34984,17.43559,16.94971,16.63431,0.12613761
18.54038,16.80887,15.94808,15.47093,15.07591,0.06274697
